日期,GAR,trio,V8,豆粕动量,小票
2025-11-06,111.45452164504415,119.25639105618436,109.30509220364574,125.67422882077237,110.27983181169122
2025-11-07,110.96704334517837,119.77422296856624,107.70863948493479,125.46150884562077,110.26379189519422
2025-11-10,112.1536381230952,120.43476210485294,107.42396186198404,127.139131052782,110.27249007116113
2025-11-11,112.55180418366312,120.36474652383453,105.59127291592583,127.66046013962067,110.78395498583376
2025-11-12,113.07530641012042,120.64590689357975,105.49902963781285,128.6379521774432,111.65611187845121
2025-11-13,113.69353293553222,120.89346554786916,106.44454593442639,128.70311831329803,111.25892239974932
2025-11-14,112.53625011834232,120.40922956263695,103.24985139407828,125.31447924884664,109.67135037627959
2025-11-17,111.29836325901321,119.93829941429021,102.72748632196173,124.40215334687896,108.05506414437629
2025-11-18,110.26655994314147,119.25618269279859,102.7754537429579,120.16635451631474,106.9687896730737
2025-11-19,109.58534387454988,119.43680472337653,102.46330199094452,119.64502542947602,105.16870327935446
2025-11-20,111.23975235679764,119.21978008301251,101.72865107735075,124.27182107516927,104.45985934910918
2025-11-21,109.40085387226577,118.14865192616884,97.56978860595204,120.42701905973408,99.71806935375626
2025-11-24,110.41504892697989,117.98243200006067,97.80482157623169,121.6808388496977,100.94105634051806
2025-11-25,111.73469602803372,116.85216911852226,99.26451488218031,122.80836708482687,102.36546917661676
2025-11-26,112.49304132457615,116.82423505784618,101.17651127578118,123.13093547923903,101.66807639796436
2025-11-27,112.78657698317464,116.8221728342737,101.16783540790237,124.03824152358393,102.30159863564623
2025-11-28,113.45715766125359,117.00560156542056,101.87074880656783,124.36673794713322,102.03348702184289
2025-12-01,112.56232277822944,117.61953728954157,103.40624048645137,122.75437819745625,104.27293242820885
2025-12-02,112.46983178502788,117.52814576384677,102.60807604377322,122.35790521204457,102.93084468175468
2025-12-03,112.99037286763945,117.61491603358306,101.61267724855082,122.28028825139232,101.80877230864888
2025-12-04,112.765574972992,117.44449753644372,102.78982652549486,121.92659052582017,99.9981633069832
2025-12-05,112.6608056287252,117.87562321048577,103.18140055724277,121.9583247619272,102.58605645561583
2025-12-08,112.24882714859581,117.6664444292431,106.09510777757679,121.53382737791884,102.71862034335169
2025-12-09,111.28775738250285,116.93052589533099,106.7412918918156,120.68002222400153,101.11732968304246
2025-12-10,111.99911587996012,116.97841907699129,106.63198512356465,121.33371679496945,100.59931974394394
2025-12-11,111.31531736928007,119.35168139553511,104.53965182916211,121.53382737791884,101.33249764804324
2025-12-12,112.01898531930638,119.64552458968947,105.49896476744965,123.09468992492391,100.84875831775759
2025-12-15,111.7975917377404,119.72848462830324,103.17679152033037,124.74893741063875,101.36061196541976
2025-12-16,110.94330431751057,119.33719803223215,101.43148601632043,123.2681190968134,101.54401162760134
2025-12-17,111.462694968712,119.74398402994444,104.66619701371222,124.20196848391048,101.6923918059901
2025-12-18,110.92281787658003,119.8891465962854,103.01645961564428,124.30869412815018,102.34332503002544
2025-12-19,111.96643213502063,120.24190547785317,103.27605905780024,124.24199060050036,103.94024397318194
